7:33:45: MongoDB :: demo_db roles.find({},undefined)
16:39:21: MongoDB :: demo_db roles.updateOne({"_id":"6331b3ce65e0507984482ba9"},{"$setOnInsert":{"createdAt":"2023-05-19T09:39:21.936Z"},"$set":{"dacquyen":["632aaa31c8093b9a2007d155","632aaa31c8093b9a2007d14b","632aaa31c8093b9a2007d170","632aaa31c8093b9a2007d17c","6333e539021398275a67d83d","63340827858087818680f103","632aaa31c8093b9a2007d15f","632aaa31c8093b9a2007d188","632aaa31c8093b9a2007d144","632aaa31c8093b9a2007d16a","632aaa31c8093b9a2007d191","632aaa31c8093b9a2007d15b","632aaa31c8093b9a2007d167","632aaa31c8093b9a2007d176","632aaa31c8093b9a2007d18b","632aaa31c8093b9a2007d190","632aaa31c8093b9a2007d193","632aaa31c8093b9a2007d154","632aaa31c8093b9a2007d161","632aaa31c8093b9a2007d194","632aaa31c8093b9a2007d145","632aaa31c8093b9a2007d158","632aaa31c8093b9a2007d164","632aaa31c8093b9a2007d177","632aaa31c8093b9a2007d169","632aaa31c8093b9a2007d14c","632aaa31c8093b9a2007d171","632aaa31c8093b9a2007d17d","632aaa31c8093b9a2007d184","632aaa31c8093b9a2007d17f","632aaa31c8093b9a2007d14a","632aaa31c8093b9a2007d16f","632aaa31c8093b9a2007d17b","632aaa31c8093b9a2007d183","632aaa31c8093b9a2007d18a","632aaa31c8093b9a2007d148","632aaa31c8093b9a2007d16d","632aaa31c8093b9a2007d179","632aaa31c8093b9a2007d186","63343f59a5ada435bef9f4d6","63344034a5ada435bef9f4dc","63344067a5ada435bef9f4df","63344084a5ada435bef9f4e2","6423a489bab829e7784d6047","6423d78c2959d50e73fb6767","6423d7b62959d50e73fb676a","6423d7d52959d50e73fb676d","632aaa31c8093b9a2007d199"],"updatedAt":"2023-05-19T09:39:21.936Z"}})
16:39:26: MongoDB :: demo_db users.findOne({"email":"namandroid.it@gmail.com"},{"projection":{}})
16:39:27: MongoDB :: demo_db roles.find({"_id":{"$in":["6331b3ce65e0507984482ba7"]}},{"projection":{}})
16:39:27: MongoDB :: demo_db roles.findOne({"_id":"6331b3ce65e0507984482ba7"},{"projection":{}})
16:39:27: MongoDB :: demo_db menus.find({"_id":{"$in":["632aaa31c8093b9a2007d199","632aaa31c8093b9a2007d155","6333e539021398275a67d83d","632aaa31c8093b9a2007d14b","632aaa31c8093b9a2007d15f","632aaa31c8093b9a2007d193","632aaa31c8093b9a2007d154","632aaa31c8093b9a2007d161","632aaa31c8093b9a2007d188","632aaa31c8093b9a2007d144","632aaa31c8093b9a2007d16a","632aaa31c8093b9a2007d191","632aaa31c8093b9a2007d176","632aaa31c8093b9a2007d190","632aaa31c8093b9a2007d15b","632aaa31c8093b9a2007d167","632aaa31c8093b9a2007d18b","632aaa31c8093b9a2007d194","632aaa31c8093b9a2007d17f","632aaa31c8093b9a2007d16f","632aaa31c8093b9a2007d17b","632aaa31c8093b9a2007d183","632aaa31c8093b9a2007d14a","632aaa31c8093b9a2007d169","632aaa31c8093b9a2007d14c","632aaa31c8093b9a2007d171","632aaa31c8093b9a2007d184","632aaa31c8093b9a2007d17d","6423a489bab829e7784d6047","6423d78c2959d50e73fb6767","6423d7b62959d50e73fb676a","6423d7d52959d50e73fb676d","632aaa31c8093b9a2007d145","632aaa31c8093b9a2007d158","632aaa31c8093b9a2007d177","632aaa31c8093b9a2007d164","632aaa31c8093b9a2007d18a","632aaa31c8093b9a2007d179","632aaa31c8093b9a2007d186","632aaa31c8093b9a2007d148","632aaa31c8093b9a2007d16d","63343f59a5ada435bef9f4d6","63344067a5ada435bef9f4df","63344034a5ada435bef9f4dc","63344084a5ada435bef9f4e2"]}},{"projection":{}})
16:39:27: MongoDB :: demo_db users.findOne({"_id":"6321fe53c26d4024dd312437"},{"projection":{}})
16:39:27: MongoDB :: demo_db roles.find({"_id":{"$in":["6331b3ce65e0507984482ba7"]}},{"projection":{}})
16:39:27: MongoDB :: demo_db roles.findOne({"_id":"6331b3ce65e0507984482ba7"},{"projection":{}})
16:39:27: MongoDB :: demo_db menus.find({"_id":{"$in":["632aaa31c8093b9a2007d199","632aaa31c8093b9a2007d155","6333e539021398275a67d83d","632aaa31c8093b9a2007d14b","632aaa31c8093b9a2007d15f","632aaa31c8093b9a2007d193","632aaa31c8093b9a2007d154","632aaa31c8093b9a2007d161","632aaa31c8093b9a2007d188","632aaa31c8093b9a2007d144","632aaa31c8093b9a2007d16a","632aaa31c8093b9a2007d191","632aaa31c8093b9a2007d176","632aaa31c8093b9a2007d190","632aaa31c8093b9a2007d15b","632aaa31c8093b9a2007d167","632aaa31c8093b9a2007d18b","632aaa31c8093b9a2007d194","632aaa31c8093b9a2007d17f","632aaa31c8093b9a2007d16f","632aaa31c8093b9a2007d17b","632aaa31c8093b9a2007d183","632aaa31c8093b9a2007d14a","632aaa31c8093b9a2007d169","632aaa31c8093b9a2007d14c","632aaa31c8093b9a2007d171","632aaa31c8093b9a2007d184","632aaa31c8093b9a2007d17d","6423a489bab829e7784d6047","6423d78c2959d50e73fb6767","6423d7b62959d50e73fb676a","6423d7d52959d50e73fb676d","632aaa31c8093b9a2007d145","632aaa31c8093b9a2007d158","632aaa31c8093b9a2007d177","632aaa31c8093b9a2007d164","632aaa31c8093b9a2007d18a","632aaa31c8093b9a2007d179","632aaa31c8093b9a2007d186","632aaa31c8093b9a2007d148","632aaa31c8093b9a2007d16d","63343f59a5ada435bef9f4d6","63344067a5ada435bef9f4df","63344034a5ada435bef9f4dc","63344084a5ada435bef9f4e2"]}},{"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"system"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"notifi"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"vison"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"system"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"vison"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"notifi"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db users.find({"_id":{"$in":["6321fe53c26d4024dd312437"]}},{"projection":{"password":0}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"system"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"notifi"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db users.find({"_id":{"$in":["6321fe53c26d4024dd312437"]}},{"projection":{"password":0}})
16:39:27: MongoDB :: demo_db nhatkyhethongs.find({"loaithongbao":"vison"},{"limit":5,"sort":{"ngay":-1},"projection":{}})
16:39:27: MongoDB :: demo_db menus.findOne({"path":"/default/dashboard/analysis"},{"projection":{}})
16:39:27: MongoDB :: demo_db users.find({"_id":{"$in":["6321fe53c26d4024dd312437"]}},{"projection":{"password":0}})
16:39:27: MongoDB :: demo_db screenpcs.find({"idmenu":"632aaa31c8093b9a2007d14b"},{"projection":{}})
